date,home_team,away_team,elo_home,elo_away,elo_diff,form_home_pts,form_away_pts,form_diff,weighted_form_home,weighted_form_away,gf_home_last_n,ga_home_last_n,gf_away_last_n,ga_away_last_n,attack_home,defense_home,attack_away,defense_away,neutral,tournament_weight,home_score,away_score,result
2025-11-13,Armenia,Hungary,,,,4.0,8.0,-4.22395037576742,3.39082143157236,7.61477180733978,4.0,11.0,10.0,8.0,0.7407,1.5556,0.8519,1.2593,0,4.0,0,1,A
2025-11-13,Norway,Estonia,1806.0,,,13.0,2.0,9.40948058062079,11.899779901039489,2.490299320418698,19.0,2.0,2.0,10.0,2.1111,0.7407,0.6667,1.5185,0,4.0,4,1,H
2025-11-13,Moldova,Italy,,,,1.0,15.0,-13.449889950519744,1.5501100494802555,15.0,3.0,20.0,18.0,5.0,0.6667,1.6296,1.4444,0.963,0,4.0,0,2,A
2025-11-13,England,Serbia,2006.0,,,12.0,9.0,4.731487717690458,13.289239143728901,8.557751426038443,16.0,3.0,7.0,7.0,1.6667,0.4444,0.7037,0.6667,0,4.0,2,0,H
2025-11-13,Andorra,Albania,,,,2.0,13.0,-11.712076571165415,2.1474161913205196,13.859492762485935,3.0,10.0,8.0,3.0,0.2222,1.1852,0.8889,0.6667,0,4.0,0,1,A
2025-11-13,Iran,Cabo Verde,1838.0,1472.0,366.0,7.0,11.0,-3.4038873417086553,8.041151580013127,11.445038921721782,8.0,5.0,10.0,4.0,1.4444,0.6667,0.8889,0.6296,1,1.5,0,0,D
2025-11-13,Papua New Guinea,Solomon Islands,,,,8.0,6.0,4.765225565140573,9.782453799282475,5.0172282341419026,10.0,9.0,11.0,11.0,0.963,1.6667,1.2963,1.0,0,1.5,1,0,H
2025-11-13,Suriname,El Salvador,,,,7.0,3.0,4.683718120550309,6.880378541876885,2.196660421326576,4.0,3.0,2.0,6.0,1.0741,0.7407,0.8519,0.6667,0,4.0,4,0,H
2025-11-13,Guatemala,Panama,,1726.0,,5.0,7.0,-0.6167075010028693,6.797746339761286,7.414453840764155,4.0,5.0,4.0,3.0,1.0,0.9259,1.1481,1.0,0,4.0,2,3,A
2025-11-13,Bermuda,Curaçao,,1335.0,,3.0,8.0,-7.013817907612906,1.7107608562710996,8.724578763884006,4.0,15.0,7.0,5.0,1.2963,1.8889,1.4815,0.5556,0,4.0,0,7,A
2025-11-13,Trinidad & Tobago,Jamaica,,,,6.0,9.0,-3.1932938127569566,6.474264569825713,9.66755838258267,5.0,4.0,11.0,6.0,1.2593,1.1852,1.2593,0.7407,0,4.0,1,1,D
2025-11-13,Haiti,Costa Rica,1538.0,,,5.0,7.0,-2.806129926433645,5.294090172526866,8.100220098960511,7.0,8.0,10.0,7.0,2.0,0.963,1.8519,0.7778,1,4.0,1,0,H
2025-11-13,Nicaragua,Honduras,,,,1.0,8.0,-8.678124881638169,0.732220140442192,9.410345022080362,2.0,13.0,5.0,1.0,0.8148,0.963,1.1481,0.8148,0,4.0,2,0,H
2025-11-14,Angola,Argentina,,2108.0,,5.0,10.0,-5.461020166992949,5.57790478267766,11.038924949670609,6.0,6.0,11.0,2.0,0.8889,0.5185,1.4444,0.3333,0,1.0,0,2,A
2025-11-14,Australia,Venezuela,1719.0,,,12.0,3.0,8.638908995288135,10.349669851559234,1.7107608562710996,8.0,4.0,5.0,12.0,1.5185,0.4444,0.7778,1.2222,1,1.0,0,1,A
2025-11-14,South Korea,Bolivia,1774.0,,,10.0,9.0,1.3449312667442275,9.497940696976885,8.153009430232657,10.0,7.0,4.0,6.0,1.4815,0.6667,0.5926,1.5185,0,1.0,2,0,H
2025-11-14,Morocco,Mozambique,1802.0,,,15.0,6.0,7.529102038743907,15.0,7.470897961256093,10.0,0.0,4.0,8.0,1.9259,0.2222,1.0,1.037,0,1.0,1,0,H
2025-11-14,Oman,Sudan,,,,5.0,2.0,2.0806965084525086,3.8581770475916195,1.7774805391391109,3.0,6.0,1.0,5.0,0.6667,0.8148,0.5185,0.4815,0,1.0,2,0,H
2025-11-14,Comoros,Namibia,,,,3.0,4.0,-0.5702536187570333,2.8205678128153266,3.39082143157236,5.0,10.0,6.0,9.0,1.0,0.8148,0.4815,0.8889,0,1.0,1,0,H
2025-11-14,Uganda,Chad,,,,10.0,1.0,8.476942473602978,9.20916261404517,0.732220140442192,9.0,3.0,5.0,11.0,0.9259,0.8148,0.3704,1.2963,1,1.0,2,1,H
2025-11-14,Burkina Faso,Niger,,,,13.0,10.0,1.4567891169637583,13.119621458123117,11.662832341159358,12.0,1.0,6.0,7.0,1.3333,0.7037,1.1481,0.8889,1,1.0,3,2,H
2025-11-14,Japan,Ghana,1889.0,1429.0,460.0,8.0,13.0,-5.235021653579478,8.300538065536136,13.535559719115614,11.0,6.0,12.0,1.0,1.963,0.4815,1.3333,0.8148,0,1.5,2,0,H
2025-11-14,Saudi Arabia,Côte d'Ivoire,1536.0,1579.0,-43.0,8.0,11.0,-3.6704737177175435,8.308640502891507,11.97911422060905,6.0,6.0,11.0,0.0,0.8519,0.7407,1.2222,0.2963,0,1.0,1,0,H
2025-11-14,Tunisia,Jordan,1598.0,1617.0,-19.0,13.0,4.0,8.34699194778197,11.899779901039489,3.5527879532575186,14.0,1.0,5.0,6.0,1.0,0.3333,0.963,0.6667,0,1.0,3,2,H
2025-11-14,Luxembourg,Germany,,1971.0,,1.0,9.0,-10.52232510364529,0.5702536187570333,11.092578722402324,1.0,10.0,8.0,5.0,0.4074,1.1481,1.6667,0.7407,0,4.0,0,2,A
2025-11-14,Slovakia,Northern Ireland,,,,9.0,9.0,2.1384563438387616,9.66755838258267,7.529102038743908,5.0,3.0,7.0,5.0,1.037,0.6667,1.037,0.963,0,4.0,1,0,H
2025-11-14,Finland,Malta,,,,6.0,4.0,1.779653664159813,5.332441617417332,3.5527879532575186,5.0,10.0,5.0,18.0,0.8519,1.4444,0.4815,1.5926,0,4.0,0,1,A
2025-11-14,Poland,Netherlands,,1938.0,,10.0,13.0,-1.7107608562710972,11.824798862844517,13.535559719115614,8.0,4.0,20.0,3.0,1.1111,1.037,1.8519,0.8148,0,4.0,1,1,D
2025-11-14,Croatia,Faroe Islands,1886.0,,,13.0,12.0,-0.21779341943757835,12.585546159235847,12.803339578673425,13.0,1.0,9.0,3.0,1.5556,0.7407,0.7407,0.8148,0,4.0,3,1,H
2025-11-14,Gibraltar,Montenegro,,,,0.0,4.0,-5.2205837671978,0.0,5.2205837671978,1.0,9.0,4.0,13.0,0.2963,1.8889,0.7037,1.2222,0,4.0,1,2,A
2025-11-14,Uzbekistan,Egypt,1684.0,1657.0,27.0,8.0,13.0,-5.374899124962333,7.744722333160784,13.119621458123117,8.0,4.0,7.0,0.0,1.0741,0.4815,1.2593,0.5556,1,1.5,2,0,H
2025-11-15,Russia,Chile,,,,11.0,4.0,4.901715594702578,10.759272663525422,5.857557068822844,10.0,3.0,2.0,7.0,1.963,0.3704,0.8148,0.963,0,1.0,0,2,A
2025-11-15,Libya,Mauritania,,,,8.0,6.0,2.841284886872246,7.774565204004236,4.93328031713199,7.0,6.0,3.0,5.0,1.0,0.6667,0.3333,0.8519,0,1.0,1,0,H
2025-11-15,Kuwait,Tanzania,,,,1.0,2.0,-0.0952468388171479,1.2072269203820774,1.3024737591992253,2.0,11.0,1.0,5.0,0.5556,1.2222,0.3704,0.6296,1,1.0,4,3,H
2025-11-15,Lesotho,Malawi,,,,4.0,7.0,-1.5379466862134512,5.2205837671978,6.758530453411251,3.0,10.0,7.0,6.0,0.5185,1.1111,0.8148,0.8889,1,1.0,0,0,D
2025-11-15,Guinea,Liberia,,,,8.0,8.0,0.48589956505547605,8.308640502891507,7.822740937836031,7.0,4.0,8.0,8.0,1.1852,0.6296,0.7778,1.0741,1,1.0,2,0,H
2025-11-15,Brazil,Senegal,1996.0,1771.0,225.0,9.0,15.0,-7.470897961256092,7.529102038743908,15.0,11.0,4.0,17.0,3.0,1.1852,0.6667,1.4444,0.2593,1,1.0,2,0,H
2025-11-15,Colombia,New Zealand,1977.0,1583.0,394.0,11.0,1.0,9.209162614045166,10.759272663525422,1.5501100494802555,14.0,4.0,3.0,8.0,1.4074,0.6667,1.963,0.5185,1,1.0,2,1,H
2025-11-15,Mexico,Uruguay,1769.0,1948.0,-179.0,6.0,13.0,-8.186341140991127,4.93328031713199,13.119621458123117,5.0,8.0,8.0,1.0,1.0741,0.6296,0.7778,0.4444,0,1.0,0,0,D
2025-11-15,South Africa,Zambia,1576.0,,,11.0,6.0,5.37272599994163,10.705167617358962,5.332441617417332,9.0,1.0,3.0,8.0,1.3333,0.5926,0.7407,0.8889,0,1.0,3,1,H
2025-11-15,United States,Paraguay,1758.0,1775.0,-17.0,7.0,5.0,3.9181100079985747,8.67812488163817,4.760014873639596,6.0,6.0,3.0,5.0,1.2222,0.8889,0.7037,0.8148,0,1.0,2,1,H
2025-11-15,Slovenia,Kosovo,,,,6.0,10.0,-5.188567771333645,5.200317966575625,10.38888573790927,4.0,6.0,7.0,6.0,0.6667,0.7037,1.1111,0.7778,0,4.0,0,2,A
2025-11-15,Switzerland,Sweden,1814.0,1744.0,70.0,13.0,4.0,9.456798904326197,11.899779901039489,2.4429809967132914,13.0,0.0,6.0,10.0,1.3333,0.8519,1.4815,1.0,0,4.0,4,1,H
2025-11-15,Denmark,Belarus,,,,13.0,0.0,13.535559719115614,13.535559719115614,0.0,17.0,1.0,3.0,19.0,1.3333,0.6667,0.7037,1.2593,0,4.0,2,2,D
2025-11-15,Greece,Scotland,,1759.0,,6.0,13.0,-9.628138441517939,3.9074212775976758,13.535559719115614,11.0,10.0,11.0,2.0,1.5185,0.7407,0.963,0.963,0,4.0,3,2,H
2025-11-15,Turkey,Bulgaria,1774.0,,,9.0,0.0,10.468671330913574,10.468671330913574,0.0,13.0,11.0,1.0,20.0,1.4444,1.0741,0.5556,1.4074,0,4.0,2,0,H
2025-11-15,Georgia,Spain,,2178.0,,4.0,13.0,-10.468671330913576,3.39082143157236,13.859492762485935,7.0,10.0,17.0,2.0,1.1852,0.963,1.9259,0.7037,0,4.0,0,4,A
2025-11-15,Cyprus,Austria,,1871.0,,5.0,12.0,-3.5519235117979484,6.797746339761286,10.349669851559234,8.0,7.0,17.0,2.0,0.963,1.2963,1.6296,0.7037,0,4.0,0,2,A
2025-11-15,Bosnia and Herzegovina,Romania,1485.0,,,7.0,10.0,-2.8687435466471225,8.05421749014942,10.922961036796542,14.0,7.0,7.0,6.0,0.9259,1.5556,1.1852,0.7037,0,4.0,3,1,H
2025-11-15,Liechtenstein,Wales,,,,0.0,3.0,-2.196660421326576,0.0,2.196660421326576,1.0,21.0,6.0,12.0,0.2222,1.7778,1.037,0.9259,0,4.0,0,1,A
2025-11-15,Kazakhstan,Belgium,,1851.0,,4.0,13.0,-7.413755348609359,5.171790810626487,12.585546159235847,5.0,9.0,20.0,5.0,0.6296,1.5926,1.4074,0.7407,0,4.0,1,1,D
2025-11-15,Martinique,Cuba,,,,5.0,3.0,-0.9432268374187149,3.7071033110220517,4.650330148440767,3.0,4.0,4.0,12.0,0.7407,1.1111,0.7407,1.5185,1,1.5,0,2,A
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,,,,9.0,3.0,4.531328669086426,8.153009430232657,3.621680761146232,15.0,4.0,3.0,16.0,1.5185,0.9259,1.037,1.4074,1,1.5,3,1,H
2025-11-15,Dominica,Sint Maarten,,,,5.0,7.0,-2.7595100948830353,4.123041572014552,6.882551666897587,4.0,7.0,5.0,12.0,0.8148,1.5185,1.2222,1.8519,1,1.5,2,3,A
2025-11-15,Saint Martin,Belize,,,,6.0,1.0,6.276736951010309,6.8469905697673425,0.5702536187570333,6.0,13.0,3.0,18.0,1.4444,1.1852,0.8889,1.2593,1,1.5,0,1,A
2025-11-15,Barbados,Aruba,,,,6.0,5.0,2.2060334368331604,6.892993178578434,4.686959741745274,5.0,5.0,3.0,8.0,1.3704,1.9259,1.0741,1.4444,1,1.5,0,3,A
2025-11-15,Guyana,Bonaire,,,,9.0,3.0,6.846990569767343,8.557751426038443,1.7107608562710996,11.0,8.0,4.0,13.0,1.5926,1.2963,0.963,1.3333,1,1.5,2,1,H
2025-11-15,Bahamas,British Virgin Islands,,,,3.0,4.0,-3.5098229109267,1.7107608562710996,5.2205837671978,6.0,23.0,4.0,10.0,0.7778,2.5556,0.5556,1.5185,1,1.5,0,6,A
2025-11-15,Cayman Islands,Anguilla,,,,0.0,3.0,-4.650330148440767,0.0,4.650330148440767,1.0,15.0,4.0,16.0,0.5926,1.6296,0.3704,2.1111,0,1.5,4,0,H
2025-11-15,Basque Country,Palestine,,,,11.0,7.0,3.7949462046386255,10.019401359162606,6.22445515452398,10.0,5.0,6.0,6.0,1.5926,0.7407,0.8148,0.963,0,1.0,3,0,H
2025-11-16,Nigeria,DR Congo,,1540.0,,13.0,12.0,0.7322201404421893,13.535559719115614,12.803339578673425,12.0,3.0,9.0,4.0,1.1852,0.6667,1.037,0.4074,1,4.0,1,1,D
2025-11-16,Ukraine,Iceland,,,,7.0,7.0,-0.39384921069019363,7.17446871440375,7.568317925093943,8.0,11.0,13.0,9.0,1.1111,1.2963,1.3333,1.3333,1,4.0,2,0,H
2025-11-16,Azerbaijan,France,,2055.0,,1.0,13.0,-11.853326018793656,0.732220140442192,12.585546159235847,2.0,13.0,13.0,3.0,0.4444,1.7778,1.3333,0.7037,0,4.0,1,3,A
2025-11-16,Portugal,Armenia,1993.0,,,10.0,3.0,5.738555589468504,7.93521601079508,2.196660421326576,11.0,6.0,2.0,10.0,1.4074,0.7407,0.7037,1.5556,0,4.0,9,1,H
2025-11-16,Hungary,Ireland,,,,8.0,7.0,0.4061139720511733,9.248378500395205,8.842264528344032,9.0,7.0,6.0,5.0,0.8148,1.2593,0.6296,0.963,0,4.0,2,3,A
2025-11-16,Moldova,Israel,,,,1.0,4.0,-2.053643985369278,1.2072269203820774,3.2608709057513554,3.0,20.0,8.0,13.0,0.6296,1.6667,1.0741,1.5185,0,4.0,1,4,A
2025-11-16,Italy,Norway,,1806.0,,15.0,13.0,2.4144538407641534,15.0,12.585546159235847,18.0,5.0,22.0,3.0,1.5185,0.963,2.1852,0.7778,0,4.0,1,4,A
2025-11-16,Albania,England,,2006.0,,15.0,15.0,0.0,15.0,15.0,8.0,2.0,17.0,0.0,0.9259,0.6296,1.7037,0.4074,0,4.0,0,2,A
2025-11-16,Serbia,Latvia,,,,6.0,2.0,2.8421422969986336,5.332441617417332,2.490299320418698,4.0,9.0,2.0,9.0,0.6667,0.7407,0.4074,1.1111,0,4.0,2,1,H
2025-11-17,Comoros,Namibia,,,,6.0,3.0,4.650330148440767,6.8469905697673425,2.196660421326576,4.0,6.0,5.0,9.0,0.963,0.7778,0.4074,0.9259,0,1.0,4,0,H
2025-11-17,Mozambique,Chad,,,,6.0,1.0,5.248087563715775,5.818341182472809,0.5702536187570333,4.0,7.0,5.0,11.0,0.9259,1.0741,0.3704,1.2593,1,1.0,2,2,D
2025-11-17,Madagascar,Equatorial Guinea,,,,9.0,5.0,4.3218849057242705,8.638908995288135,4.317024089563865,9.0,9.0,5.0,8.0,0.9259,0.963,0.7778,0.8148,1,1.0,2,0,H
2025-11-17,Finland,Andorra,,,,3.0,2.0,1.1481584014346924,2.8205678128153266,1.6724094113806343,3.0,10.0,3.0,8.0,0.7037,1.4815,0.2222,1.1852,0,1.0,4,0,H
2025-11-17,Qatar,Zimbabwe,1524.0,,,6.0,1.0,6.219841557083627,7.1600308280220695,0.9401892709384423,7.0,9.0,1.0,6.0,1.0741,1.4074,0.5556,0.8519,0,1.0,1,2,A
2025-11-17,Bahrain,Somalia,,,,1.0,0.0,0.9401892709384423,0.9401892709384423,0.0,2.0,7.0,0.0,11.0,0.6296,0.963,0.3333,1.5185,0,1.0,1,2,A
2025-11-17,Northern Ireland,Luxembourg,,,,6.0,0.0,4.5313286690864265,4.5313286690864265,0.0,6.0,6.0,1.0,12.0,1.037,0.8519,0.4074,1.1852,0,4.0,1,0,H
2025-11-17,Germany,Slovakia,1971.0,,,12.0,12.0,1.1098069565442277,13.289239143728901,12.179432187184673,10.0,3.0,6.0,2.0,1.6667,0.7037,0.9259,0.6667,0,4.0,6,0,H
2025-11-17,Malta,Poland,,,,7.0,11.0,-3.3420284750010456,7.417244188524377,10.759272663525422,6.0,10.0,8.0,3.0,0.5185,1.4444,1.1481,1.0741,0,4.0,2,3,A
2025-11-17,Netherlands,Lithuania,1938.0,,,11.0,2.0,8.638908995288133,10.759272663525422,2.120363668237289,13.0,4.0,4.0,8.0,1.8148,0.8148,0.5556,1.0741,0,4.0,4,0,H
2025-11-17,Czechia,Gibraltar,1753.0,,,8.0,0.0,8.033500416092501,8.033500416092501,0.0,5.0,3.0,1.0,9.0,1.2963,0.8889,0.3333,1.4444,0,4.0,6,0,H
2025-11-17,Montenegro,Croatia,,1886.0,,6.0,13.0,-4.847610548536117,8.272010909587,13.119621458123117,4.0,12.0,11.0,1.0,0.7037,1.2593,1.5185,0.7037,0,4.0,2,3,A
2025-11-17,Cabo Verde,Egypt,1472.0,1657.0,-185.0,11.0,10.0,1.1341717884877554,10.019401359162606,8.88522957067485,9.0,3.0,6.0,2.0,0.8889,0.6296,1.1852,0.5556,1,1.5,1,1,D
2025-11-17,Vanuatu,Fiji,,,,1.0,4.0,-1.5596871197015323,1.2072269203820774,2.7669140400836096,4.0,17.0,4.0,20.0,0.8519,1.7778,1.3333,1.4074,1,1.5,2,0,H
2025-11-18,Angola,Zambia,,,,5.0,3.0,1.5235087998317693,4.344076612647096,2.8205678128153266,5.0,6.0,2.0,11.0,0.7778,0.5185,0.7778,0.963,0,1.0,3,2,H
2025-11-18,Morocco,Uganda,1802.0,,,15.0,12.0,3.62168076114623,15.0,11.37831923885377,10.0,0.0,10.0,3.0,1.9259,0.2222,0.963,0.7778,0,1.0,4,0,H
2025-11-18,Oman,Côte d'Ivoire,,1579.0,,5.0,10.0,-2.562490010853449,6.322739559821401,8.88522957067485,4.0,6.0,11.0,1.0,0.7407,0.7778,1.1852,0.3333,0,1.0,0,2,A
2025-11-18,Saudi Arabia,Algeria,1536.0,1685.0,-149.0,11.0,13.0,-2.4144538407641516,11.121105878351463,13.535559719115614,7.0,4.0,11.0,3.0,0.8889,0.7407,1.8889,0.7037,0,1.0,0,2,A
2025-11-18,Guinea,Niger,,,,11.0,9.0,2.4821968830633274,11.121105878351463,8.638908995288135,9.0,3.0,7.0,9.0,1.2222,0.6296,1.1111,1.0,1,1.0,1,1,D
2025-11-18,Kenya,Senegal,,1771.0,,9.0,12.0,-2.196660421326577,8.153009430232657,10.349669851559234,9.0,7.0,14.0,4.0,0.963,0.8148,1.3704,0.3333,1,1.0,0,8,A
2025-11-18,Benin,Burkina Faso,,,,9.0,13.0,-4.896650723827479,8.638908995288135,13.535559719115614,6.0,5.0,13.0,3.0,0.8148,0.8889,1.4074,0.7037,1,1.0,0,3,A
2025-11-18,Japan,Bolivia,1889.0,,,8.0,6.0,4.765225565140573,9.782453799282475,5.0172282341419026,7.0,6.0,2.0,8.0,1.9259,0.4444,0.5926,1.5556,0,1.5,3,0,H
2025-11-18,Mali,Jordan,,1617.0,,9.0,4.0,7.701757290829965,10.468671330913574,2.7669140400836096,9.0,3.0,7.0,8.0,1.0741,0.3704,0.963,0.7407,1,1.0,3,2,H
2025-11-18,Kuwait,Gambia,,,,4.0,10.0,-4.647292581960495,5.590519419379208,10.237812001339703,6.0,13.0,16.0,6.0,0.7037,1.2222,1.3333,1.1111,1,1.0,2,2,D
2025-11-18,Lesotho,Malawi,,,,4.0,8.0,-1.6418680483823858,5.171790810626487,6.813658859008873,2.0,9.0,7.0,4.0,0.4815,1.0741,0.7407,0.8889,1,1.0,0,1,A
2025-11-18,Maldives,Philippines,,,,4.0,10.0,-8.272010909587,3.1368496922650184,11.408860601852018,4.0,7.0,14.0,8.0,0.7778,1.2222,1.0741,1.1852,0,3.0,0,2,A
2025-11-18,Timor-Leste,Tajikistan,,,,3.0,13.0,-10.29905364530779,2.8205678128153266,13.119621458123117,3.0,12.0,10.0,3.0,0.5926,2.037,0.8889,0.8519,1,3.0,0,5,A
2025-11-18,Yemen,Bhutan,,,,11.0,1.0,11.084927558481702,11.655181177238735,0.5702536187570333,13.0,1.0,1.0,10.0,1.037,0.963,0.3704,1.7037,1,3.0,7,1,H
2025-11-18,Brunei,Lebanon,,,,3.0,9.0,-7.69410612690934,2.8205678128153266,10.514673939724666,2.0,18.0,8.0,2.0,0.5185,2.3704,0.963,0.7037,0,3.0,0,3,A
2025-11-18,Bangladesh,India,,,,3.0,2.0,1.7120765711654138,3.4895571103045246,1.7774805391391109,7.0,9.0,2.0,6.0,0.6296,1.2963,0.3704,0.9259,0,3.0,1,0,H
2025-11-18,Hong Kong,Singapore,,,,8.0,5.0,2.4804750314773694,7.774565204004236,5.294090172526866,15.0,7.0,7.0,8.0,1.5185,0.5556,1.0,1.4815,0,3.0,1,2,A
2025-11-18,Sri Lanka,Thailand,,,,7.0,12.0,-6.530708690317651,6.272630888355774,12.803339578673425,6.0,7.0,14.0,4.0,0.5556,0.7778,1.7778,0.7778,0,3.0,0,4,A
2025-11-18,Turkmenistan,Taiwan,,,,10.0,0.0,10.237812001339703,10.237812001339703,0.0,7.0,4.0,3.0,19.0,0.7407,1.1481,1.0,1.8148,0,3.0,3,1,H
2025-11-18,Pakistan,Syria,,,,2.0,10.0,-8.165624066934209,2.757336969862333,10.922961036796542,1.0,7.0,12.0,6.0,0.1481,1.7778,1.2222,0.8519,0,3.0,0,5,A
2025-11-18,Malaysia,Nepal,,,,15.0,2.0,12.717669810077552,15.0,2.2823301899224475,15.0,2.0,4.0,8.0,1.2593,0.8148,0.4074,1.3333,0,3.0,1,0,H
2025-11-18,Brazil,Tunisia,1996.0,1598.0,398.0,9.0,13.0,-3.4038873417086535,9.181658817527193,12.585546159235847,12.0,4.0,14.0,3.0,1.1481,0.5926,1.1111,0.4074,1,1.0,1,1,D
2025-11-18,Canada,Venezuela,1784.0,,,8.0,3.0,2.0144280990192422,6.664758247460009,4.650330148440767,4.0,1.0,4.0,12.0,1.1111,0.5185,0.7778,1.1481,1,1.0,2,0,H
2025-11-18,Chile,Peru,,,,7.0,2.0,7.091836512288152,9.212200180525441,2.120363668237289,4.0,6.0,2.0,7.0,0.7778,0.963,0.4444,0.7407,1,1.0,2,1,H
2025-11-18,Colombia,Australia,1977.0,1719.0,258.0,13.0,9.0,5.857557068822844,12.585546159235847,6.727989090413002,15.0,4.0,6.0,4.0,1.4074,0.6667,1.3704,0.4815,1,1.0,3,0,H
2025-11-18,Cyprus,Estonia,,,,5.0,2.0,3.354643111702597,5.294090172526866,1.939447060824269,8.0,7.0,3.0,13.0,0.9259,1.2593,0.6667,1.5926,0,1.0,2,4,A
2025-11-18,Ecuador,New Zealand,1910.0,1583.0,327.0,7.0,1.0,5.257213360502307,6.464440280884385,1.2072269203820774,3.0,2.0,3.0,8.0,0.6667,0.3333,2.0,0.5556,1,1.0,2,0,H
2025-11-18,Faroe Islands,Kazakhstan,,,,9.0,5.0,3.0610042126104755,8.638908995288135,5.57790478267766,8.0,5.0,6.0,9.0,0.7778,0.8519,0.6296,1.5556,1,1.0,1,0,H
2025-11-18,South Korea,Ghana,1774.0,1429.0,345.0,10.0,10.0,1.5058292922551217,10.714991906300291,9.20916261404517,8.0,7.0,8.0,3.0,1.4815,0.6296,1.2963,0.8148,0,1.0,1,0,H
2025-11-18,Mexico,Paraguay,1769.0,1775.0,-6.0,4.0,5.0,0.35270741803950667,4.059810729061558,3.7071033110220517,3.0,7.0,4.0,6.0,1.0741,0.6296,0.7407,0.8889,1,1.0,1,2,A
2025-11-18,United States,Uruguay,1758.0,1948.0,-190.0,10.0,11.0,0.9735209816969128,11.408860601852018,10.435339620155105,7.0,5.0,6.0,1.0,1.2222,0.9259,0.5926,0.4444,0,1.0,5,1,H
2025-11-18,Iraq,United Arab Emirates,1584.0,,,11.0,10.0,1.2072269203820785,9.485326060275336,8.278099139893257,5.0,2.0,8.0,5.0,0.7778,0.6296,1.1481,0.6667,0,4.0,2,1,H
2025-11-18,Kosovo,Switzerland,,1814.0,,10.0,13.0,-1.1766855573838289,11.408860601852018,12.585546159235847,5.0,4.0,13.0,1.0,1.1481,0.7778,1.4444,0.8519,0,4.0,1,1,D
2025-11-18,Sweden,Slovenia,1744.0,,,1.0,3.0,-2.14741619132052,0.5702536187570333,2.7176698100775534,3.0,11.0,2.0,7.0,1.4444,1.1481,0.5926,0.7407,0,4.0,1,1,D
2025-11-18,Scotland,Denmark,1759.0,,,10.0,11.0,-1.5501100494802529,9.20916261404517,10.759272663525422,9.0,5.0,14.0,3.0,1.037,1.037,1.3333,0.7037,0,4.0,4,2,H
2025-11-18,Belarus,Greece,,,,1.0,6.0,-4.810980955231611,1.5501100494802555,6.3610910047118665,4.0,17.0,10.0,12.0,0.7407,1.3333,1.5556,0.8148,1,4.0,0,0,D
2025-11-18,Spain,Turkey,2178.0,1774.0,404.0,15.0,12.0,2.196660421326575,15.0,12.803339578673425,19.0,0.0,15.0,10.0,2.037,0.7037,1.4815,1.0,0,4.0,2,2,D
2025-11-18,Bulgaria,Georgia,,,,0.0,3.0,-2.196660421326576,0.0,2.196660421326576,1.0,18.0,6.0,13.0,0.4815,1.4074,1.1852,1.1111,0,4.0,2,1,H
2025-11-18,Austria,Bosnia and Herzegovina,1871.0,1485.0,386.0,12.0,10.0,0.4553582020572282,11.37831923885377,10.922961036796542,15.0,2.0,16.0,6.0,1.6296,0.6667,1.037,1.4074,0,4.0,1,1,D
2025-11-18,Romania,San Marino,,,,7.0,0.0,7.17446871440375,7.17446871440375,0.0,6.0,9.0,1.0,24.0,1.2222,0.8148,0.3704,2.037,0,4.0,7,1,H
2025-11-18,Wales,North Macedonia,,,,6.0,6.0,0.46690434258451496,6.3610910047118665,5.8941866621273515,4.0,8.0,7.0,3.0,1.037,0.8889,0.963,0.5185,0,4.0,7,1,H
2025-11-18,Belgium,Liechtenstein,1851.0,,,11.0,0.0,10.019401359162606,10.019401359162606,0.0,17.0,3.0,1.0,18.0,1.3704,0.7778,0.2222,1.7407,0,4.0,7,0,H
2025-11-18,Dominican Republic,Martinique,,,,4.0,4.0,2.9395692921696672,5.382550288882959,2.4429809967132914,3.0,6.0,1.0,4.0,1.8519,0.8889,0.7407,1.1111,0,1.5,0,0,D
2025-11-18,Saint Kitts and Nevis,Belize,,,,7.0,3.0,3.3420284750010474,7.992358623441814,4.650330148440767,11.0,10.0,2.0,16.0,1.1852,1.3333,0.8889,1.1852,0,1.5,2,6,A
2025-11-18,Antigua and Barbuda,Guyana,,,,2.0,9.0,-7.700441575935651,2.2823301899224475,9.982771765858098,1.0,5.0,8.0,6.0,0.5185,1.8148,1.5556,1.2593,0,1.5,1,4,A
2025-11-18,Iran,Uzbekistan,1838.0,1684.0,154.0,7.0,10.0,-2.86936076938664,7.368451231953063,10.237812001339703,6.0,3.0,8.0,2.0,1.3704,0.6296,1.1111,0.4444,1,1.5,0,0,D
2025-11-18,Guatemala,Suriname,,,,5.0,9.0,-4.270570207318029,5.294090172526866,9.564660379844895,5.0,6.0,8.0,3.0,1.037,1.0,1.1852,0.7037,0,4.0,3,1,H
2025-11-18,Panama,El Salvador,1726.0,,,9.0,3.0,8.269837784566297,9.980598640837396,1.7107608562710996,6.0,4.0,2.0,8.0,1.1852,1.037,0.8519,0.8148,0,4.0,3,0,H
2025-11-18,Jamaica,Curaçao,,1335.0,,10.0,11.0,-2.365826833497618,9.079212088224164,11.445038921721782,11.0,3.0,13.0,3.0,1.2222,0.7407,1.7037,0.5185,0,4.0,0,0,D
